OBJECTID,BOUNDARY,LEGEND,DATA_SRC,Shape__Length
747,State,State,CT,16488.1022507095
748,Town,Town,MA,25896.232098798
749,State,State,CT,8347.19541731163
750,Town,Town,MA,22215.9057775131
751,State,State,CT,26193.3784172635
752,State,State,CT,17819.7533535611
753,Town,Town,MA,23985.6356727657
754,State,State,CT,1706.694658973
755,County,Town,MA,22064.482874208
756,State,State,CT,17135.0920308928
757,Town,Town,MA,16175.4113307612
758,State,State,CT,29021.6648343575
759,State,State,CT,9140.32434376637
760,Town,Town,MA,36133.6584791531
761,State,State,CT,628.145654883209
762,Town,Town,MA,17284.3924870364
763,State,State,CT,28986.4847601995
764,State,State,CT,8165.66299737208
765,Town,Town,NY,18720.7512254058
766,County,Town,NY,19066.0587206936
767,Town,Town,MA,22345.8954544838
768,State,State,CT,21693.7481859794
769,Town,Town,MA,26140.840337436
770,State,State,CT,21387.0259564458
771,Town,Town,MA,26828.4899043189
772,State,State,CT,2164.76212780081
773,State,State,RI,20838.343293586
774,Town,Town,MA,6288.54847022571
775,State,State,CT,21261.3637387963
776,State,State,RI,10904.49274063
777,County,Town,MA,17385.4463492497
778,County,Town,MA,33702.4108753642
779,Town,Town,MA,11092.0621645616
780,Town,Town,MA,17920.9389037587
781,State,State,RI,8341.09071120322
782,State,State,RI,9357.5202157101
783,Town,Town,MA,18153.5787338325
784,State,State,RI,7612.63425180808
785,Town,Town,MA,18250.5523528052
786,County,Town,NY,6795.76739663162
787,State,State,RI,4237.60016383277
788,Town,Town,NY,6660.93321603777
789,State,State,RI,20153.920919966
790,Town,Town,MA,36397.3110501647
791,Town,Town,NY,30738.8057337025
792,State,State,RI,32178.185098185
793,State,State,CT,6755.39614462634
794,Town,Town,MA,8593.71110417612
795,Town,Town,CT,19058.9420915818
796,State,State,CT,34559.9546782656
797,Town,Town,NY,20507.1487921837
798,Town,Town,NY,34328.5910724316
799,County,Town,NY,26144.0012628347
800,State,State,CT,31539.761624977
801,Town,Town,MA,11283.5502400791
802,Town,Town,CT,18799.2208853317
803,Town,Town,CT,31105.5337329436
804,Town,Town,NY,17510.2866659059
805,County,Town,MA,27881.4572586262
806,State,State,RI,12316.0669165594
807,County,Town,NY,9649.18281297668
808,Town,Town,RI,16612.7331457222
809,Town,Town,RI,25334.2607088226
810,Town,Town,CT,9207.45102999082
811,County,Town,NY,23824.3045176383
812,Town,Town,MA,30736.3340083181
813,Town,Town,MA,5416.12372506948
814,Town,Town,NY,6402.9143103034
815,County,Town,NY,40897.4551442121
816,Town,Town,NY,29032.7360902617
817,Town,Town,CT,24280.20626636
818,Town,Town,NY,34062.190640242
819,Town,Town,NY,49785.0407126464
820,County,Town,CT,38638.1788156298
821,County,Town,CT,26907.9643159268
822,Town,Town,CT,1243.74030456366
823,County,Town,CT,25399.1089173552
824,County,Town,CT,14298.5040701632
825,Town,Town,CT,32032.5262401616
826,Town,Town,CT,30728.6287273682
827,County,Town,CT,17777.297224488
828,Town,Town,CT,4889.35979558521
829,Town,Town,CT,28010.3497471444
830,Town,Town,CT,27700.6988597399
831,Town,Town,RI,18588.4234332159
832,Town,Town,CT,32423.6418623176
833,County,Town,CT,31953.4680537741
834,Town,Town,CT,23708.502102055
835,Town,Town,NY,29687.3794385628
836,County,Town,CT,5641.8713730895
837,Town,Town,CT,30655.325991945
838,Town,Town,CT,20059.2738402319
839,County,Town,NY,16857.3963890343
840,Town,Town,CT,33425.8726611787
841,Town,Town,CT,26234.9578944432
842,Town,Town,RI,27310.812178138
843,Town,Town,RI,29145.4089464945
844,State,State,CT,27561.8571688222
845,Town,Town,NY,24824.8846622277
846,Town,Town,NY,30658.1163627997
847,Town,Town,CT,30194.5451887359
848,Town,Town,CT,4184.13751896283
849,Town,Town,CT,36424.4274485468
850,Town,Town,CT,35566.0881358908
851,Town,Town,RI,56520.7089401942
852,State,State,CT,1382.02479973107
853,Town,Town,CT,4670.08206811741
854,Town,Town,NY,16691.541110932
855,County,Town,NY,6761.07361178901
856,State,State,CT,46617.7123548998
857,Town,Town,MA,40534.0774295364
858,State,State,RI,25600.8718043373
859,Town,Town,CT,9694.5873789173
860,County,Town,CT,19544.7291469855
861,Town,Town,MA,20493.5515722996
862,Town,Town,CT,7990.05073824475
863,Town,Town,CT,42669.8757264252
864,Town,Town,CT,36696.3678705709
865,Town,Town,CT,7267.25635034217
866,Town,Town,MA,3899.12903478347
867,Town,Town,MA,27586.0406241765
868,Town,Town,NY,16249.8296145713
869,Town,Town,NY,21202.4422599573
870,Town,Town,CT,25439.2083761819
871,Town,Town,CT,24905.2995335576
872,Town,Town,CT,28784.3251519314
873,Town,Town,CT,27040.3254977891
874,Town,Town,CT,30004.3323668729
875,Town,Town,CT,30592.9780475727
876,Town,Town,CT,17313.7278992558
877,Town,Town,CT,26634.9194649692
878,Town,Town,MA,25618.2013251583
879,Town,Town,NY,29974.9263710263
880,Town,Town,NY,17065.3646941305
881,Town,Town,NY,56292.8482306252
882,State,State,CT,8764.54738783738
883,Town,Town,MA,10554.975441712
884,Town,Town,CT,10536.8243196462
885,Town,Town,RI,45400.2909375085
886,Town,Town,CT,10894.0877732071
887,State,State,RI,11781.1744193757
888,State,State,RI,7765.19605069595
889,Town,Town,RI,76.8877314798475
890,Town,Town,RI,5164.64936100486
891,Town,Town,NY,12151.974373445
892,Town,Town,NY,13585.4835571019
893,Town,Town,CT,24314.3570044771
894,County,Town,CT,16362.5570121315
895,Town,Town,CT,7127.69593609073
896,Town,Town,CT,21577.2724536309
897,Town,Town,CT,8947.46482304023
898,Town,Town,NY,20295.1012870901
899,Town,Town,MA,11676.8418734978
900,Town,Town,RI,10271.080613414
901,Town,Town,RI,8376.58172178009
902,Town,Town,CT,30676.7183998761
903,Town,Town,CT,29282.7030754232
904,Town,Town,RI,5065.03828176641
905,Town,Town,NY,22185.3590272513
906,State,State,CT,14611.3075977002
907,Town,Town,NY,31289.4294997391
908,Town,Town,NY,12800.2475538591
909,Town,Town,NY,10106.5004686947
910,Town,Town,RI,12416.8098521634
911,Town,Town,RI,26380.6749901308
912,County,Town,NY,18622.8237012982
913,Town,Town,NY,18724.3791066155
914,Town,Town,RI,8237.91320173374
915,Town,Town,CT,49023.1951285986
916,Town,Town,CT,39013.1730132176
917,Town,Town,CT,19663.7007151033
918,Town,Town,CT,36801.3605773183
919,County,Town,CT,27482.188993713
920,State,State,RI,13832.9681496366
921,Town,Town,CT,13241.8168411962
922,Town,Town,CT,27709.2897638253
923,Town,Town,RI,7109.17452946211
924,Town,Town,MA,11888.5299912845
925,Town,Town,RI,11111.6891985567
926,Town,Town,RI,21557.0495317376
927,Town,Town,RI,27868.3539336176
928,Town,Town,RI,10935.2638620162
929,Town,Town,RI,31711.8857283837
930,Town,Town,CT,20860.5886741121
931,Town,Town,RI,28245.6090656716
932,State,State,CT,18248.7839903749
933,County,Town,CT,10756.8940414483
934,Town,Town,NY,14027.1930188146
935,Town,Town,RI,18710.6940579154
936,Town,Town,RI,15857.4759232281
937,Town,Town,NY,42518.2838451272
938,Town,Town,NY,32447.0773304502
939,Town,Town,CT,43775.9165145272
940,Town,Town,CT,670.561057406901
941,County,Town,CT,44799.0673135144
942,Town,Town,CT,25172.941488697
943,County,Town,CT,14458.4337102373
944,Town,Town,CT,30400.1928655177
945,Town,Town,CT,12938.3829796622
946,Town,Town,CT,6000.40074175197
947,Town,Town,CT,50946.9753769798
948,Town,Town,CT,13869.1178881117
949,Town,Town,CT,20082.0895908777
950,Town,Town,MA,28606.2162514286
951,Town,Town,CT,30869.5610113292
952,Town,Town,CT,18128.1415203524
953,Town,Town,CT,35901.3142128345
954,County,Town,CT,14747.7323216792
955,Town,Town,NY,31195.3675674465
956,Town,Town,NY,38487.1621785177
957,Town,Town,CT,19780.2637234554
958,Town,Town,CT,38176.7820641782
959,Town,Town,NY,9220.67129064581
960,Town,Town,NY,29630.0042534721
961,Town,Town,RI,19103.5263585034
962,Town,Town,CT,36747.721633948
963,Town,Town,CT,15290.3507674611
964,Town,Town,CT,6782.0175736819
965,Town,Town,CT,14980.0101347489
966,Town,Town,CT,8258.50920857321
967,County,Town,CT,37491.950337161
968,Town,Town,NY,16244.2362698772
969,Town,Town,NY,13225.2955679282
970,Town,Town,CT,24335.3585979339
971,Town,Town,CT,21640.9570421769
972,Town,Town,CT,7477.2006843154
973,Town,Town,CT,43800.1959716522
974,Town,Town,CT,15930.7236099888
975,Town,Town,CT,22443.0086059165
976,Town,Town,MA,1970.95018920558
977,Town,Town,CT,11775.3750417002
978,Town,Town,MA,19359.8797993731
979,Town,Town,CT,32997.9898345984
980,Town,Town,CT,15314.6427225618
981,County,Town,CT,18069.8838608636
982,County,Town,CT,18806.0805342576
983,Town,Town,CT,16223.1254375113
984,Town,Town,CT,17101.3443059563
985,Town,Town,CT,2911.87153583897
986,Town,Town,NY,15122.8983227661
987,Town,Town,RI,25595.9884819204
988,Town,Town,RI,30248.5191954866
989,State,State,CT,32962.4829835763
990,State,State,RI,34162.2363904784
991,Town,Town,CT,38902.1732525734
992,Town,Town,CT,58856.8795415341
993,Town,Town,CT,26748.9123336946
994,State,State,RI,1917.73392817986
995,State,State,RI,1739.85401386901
996,Town,Town,MA,46899.8471697719
997,Town,Town,MA,6550.31055792206
998,Town,Town,MA,41003.0346073693
999,Town,Town,CT,10473.3726340519
1000,Town,Town,CT,26688.2225708181
1001,Town,Town,CT,758.250743714778
1002,Town,Town,CT,51210.9583071712
1003,Town,Town,CT,23358.4562744774
1004,Town,Town,RI,38051.0839226892
1005,State,State,CT,29160.1806710335
1006,Town,Town,CT,15206.2938441804
1007,Town,Town,CT,18620.0330083769
1008,Town,Town,CT,25307.8762086131
1009,County,Town,NY,39810.8726717113
1010,Town,Town,NY,20926.3355047973
1011,Town,Town,CT,13064.0035470027
1012,State,State,RI,9441.86486892495
1013,State,State,RI,67.8381446965481
1014,Shoreline,Shoreline,MA,8564.26290015644
1015,Town,Town,CT,15153.0379522823
1016,Town,Town,CT,21628.8946340518
1017,Town,Town,CT,38773.3815638564
1018,Town,Town,CT,16656.3967242466
1019,County,Town,RI,10774.3901286456
1020,State,State,CT,12047.4972195576
1021,Town,Town,CT,17092.5406251014
1022,Town,Town,CT,33570.370936478
1023,Shoreline,Shoreline,MA,63.5717498288297
1024,County,Town,CT,29870.9953444555
1025,Shoreline,Shoreline,MA,141.126174941346
1026,Town,Town,MA,229.707358421004
1027,Town,Town,MA,613.166616219993
1028,Shoreline,Shoreline,MA,802.641720236678
1029,Town,Town,NY,20116.4466200805
1030,Town,Town,NY,37005.1303446628
1031,Town,Town,MA,26953.5211314444
1032,Town,Town,NY,11706.2330851481
1033,Town,Town,CT,12401.4274099041
1034,Town,Town,CT,32045.517210843
1035,Town,Town,CT,2605.88996606827
1036,County,Town,CT,19515.2432135452
1037,Town,Town,CT,7229.42054335885
1038,Town,Town,CT,30389.9010384704
1039,County,Town,NY,11670.1086575017
1040,Town,Town,NY,28808.159190975
1041,Town,Town,NY,24305.065801725
1042,Town,Town,CT,28039.3732706738
1043,County,Town,RI,41954.0354213787
1044,County,Town,RI,13687.7321553331
1045,Shoreline,Shoreline,MA,1604.2271323379
1046,County,Town,RI,3554.62196927947
1047,Town,Town,RI,21875.9362504177
1048,Town,Town,NY,32315.3331356715
1049,Town,Town,NY,29480.6215775992
1050,Town,Town,CT,29547.7581163152
1051,Town,Town,CT,24652.9947576028
1052,Town,Town,CT,14706.5756467231
